id,phrase,classes
287,disappoint:mrs:wulf-mathi:flynn:fischler:mrs:bonino:doe:includ:substanti:section:local:employ:initi:despit:fact:import:current:structural-fund:period:employ:possibl:mean:precis:innov:project,papier
288,instanc:pari:refus:asylum:unhcr:recogn:genuin:risk:countri,ausweislosen
289,thank:inform:just:given:commission:pleas:hear:answer:hope:tabl:question:commiss:intend:present:green:issu:announc:end:year,grünbuch
290,first:prepar:green:refer:work:organ:includ:work,grünbuch
291,intensifi:relationship:union:regard:pre-access:strategi:associ:agreement:applic:white:intern:market,weißbuch
292,creat:kind:public:achiev:piec,papierwege
293,say:pass:difficult:reconcil:extent:parliament:emot:shock:express:tone:resolut:enorm:number:seat:resolut:debat,schriftlicher
294,madam:presid:ladi:gentlemen:commiss:care:follow:event:taken:summer:newsworthi:event:member:state:take:decis:expel:nation:countri:immigr,aufenthaltsstatus
295,green:util:model:singl:market:report:includ:agenda:group:agre:import,grünbuch
296,absolut:shame:drink:water:direct:current:committe:environ:public:health:consum:protect:contain:cost:impact:statement:simpli:worth:written,papier
297,concentr:particular:affect:unemploy:increas:invest:vocat:train:increas:intens:employ:reason:hope:campaign:unemploy:wage:aggress:concret:word,papier
298,glad:white:block:council:minist:transport:thank:mobil:trade:union:organ:joint:statement:denounc:particular:evil:aspect:confirm:wish:combat,weißbuch
299,specif:ask:commission:fischler:behalf:european:parti:discuss:submit:commiss:taken,dokument
300,import:area:extens:cattl:passport,papiergestütztes
301,presid:commission:ladi:gentlemen:glad:oral:question:renew:energi:sourc:biogenet:raw:materi:dealt:context:discuss:white:european:union:energi:polici,weißbuch
302,agre:import:task:creat:secur:suppli:europ:import:energi:countri:build:contractu:relat:main:oil-produc:countri:middl:east:add:critic:general:white:describ:secur:suppli:europ:one-sid:background:rise:depend:import,weißbuch
303,white:energi:includ:increas:energi:effici:develop:renew:sourc:energi:object,weißbuch
304,white:contain:excel:analysi:futur:remain:vagu:specif:measur:need:achiev:aim,weißbuch
305,report:committe:energi:deliber:underst:aspect:accept:argument:white:doe:ask:gentler:better:control:liber,weißbuch
306,presid:congratul:author:report:energi:white:general:comment,weißbuch
307,presid:welcom:broad:degre:consensus:hous:report:white,weißbuch
308,green:make:margin:mention:talk:pregnant:women:exampl:women:travel:pushchair:children,grünbuch
309,doubt:author:good:report:green:citizen:network:wijsenbeek:agre,grünbuch
310,puzzl:critic:green:neglect:need:part-tim:worker,grünbuch
311,draw:green:fun,grünbücher
312,read:annex:irish:subject:dealt:cours:come:weekend:say:better:wors:realiz:current:procedur:work:lead:intent:appli:futur:agricultur:polici:second:pillar:foreign:polici:home:affair,papier
313,item:report:cornelissen:behalf:committe:transport:tourism:commiss:white:air:traffic:manag:free:europ:airspac,weißbuch
314,white:offer:real:strategi:medium:long:term:bring:singl:control,weißbuch
315,final:think:measur:propos:green:differenti:tax:accord:fuel:toll:congest:sensit:area:meet:ecolog:demand:european:citizen,grünbuch
316,madam:presid:ladi:gentlemen:chang:natur:structur:assist:delor:white:enshrin:concept:sustain:develop,weißbuch
317,commission:sign:order:motion:censur:apologis:ton:word:come:parliament,papier
318,left:author,dokument
319,furthermor:commiss:accord:medium-term:social:plan:prepar:green:problem:illeg:work,grünbuch
320,green:arrang:new:co-oper:acp:countri,grünbuch
321,item:debat:report:wim:van:velzen:behalf:committe:employ:social:affair:commiss:green:live:work:inform:societi:com,grünbuch
322,aspect:complet:ignor:green,grünbuch
323,item:report:mrs:waddington:behalf:committe:employ:social:affair:commiss:white:educ:train:teach:learn:learn:societi:com,weißbuch
324,share:critic:social:human:develop:encourag:regard:precious:person:asset:prepar:work:white:devot:attent:propos:european:voluntari:servic,erklärbar
325,public:white:concept:learn:societi:occupi:pivot:role:think,weißbuch
326,commiss:case:intend:draft:white:environment:liabil:present:short,weißbuch
327,need:commiss:need:speak:european:polici:support:need:stay:hous:produc,papier
328,today:parliament:vote:report:specif:evalu:white,weißbuch
329,goe:say:view:depict:singl:currenc:great:object:great:nation:european:scheme:panacea:econom:social:ill:creat:fatal:condit:fresh:wave:frustrat:chechini:announc:pursu:maastricht:crack:opposit:turn:white:competit:employ:growth:did:prevent:employ:rate:continu:rise:cure:lack:weak,weißbuch
330,item:report:garcía-margallo:marfil:behalf:committe:econom:monetari:affair:industri:polici:communic:commiss:com:benchmark:competit:european:industri:commiss:staff:work:concern:european:promot:polici:improv:european:competit,arbeitsdokument
331,receiv:academ:institut:concern:use:unit:kingdom:unemploy:statist:assur:issu:shall:look,papier
332,case:twice:consult:satisfi:respons:receiv:issu:second:green,grünbuch
333,presid:glad:did:disappoint:hope:date:gave:day:european:commiss:adopt:white:associ:foundat,weißbuch
334,glad:commit:white,weißbuch
335,presid:agre:assess:commiss:green:contain:mrs:todini:excel:report:especi:regard:commiss:propos:creat:european:qualif:space,grünbuch
336,danish:social:democrat:european:parliament:vote:favour:report:mrs:todini:commiss:green:analys:main:obstacl:mobil:field:educ:train:research,grünbuch
337,believ:import:commiss:propos:contain:green:delay:creat:european:area:qualif:develop:mutual:recognit:academ:cours:mean:greater:credit:transfer:system,grünbuch
338,formul:framework:white:energi:polici:european:union:adopt:main:theme:white:competit:secur:suppli:protect:environ:appli:field:nuclear:polici,weißbuch
339,say:european:commiss:put:balanc:strategi:european:union:energi:plan:result:say:proof:subject:debat:plenari:report:mrs:roth:basi:green:renew:energi:sourc:sector:communiti:european:commiss:attach:strateg:import,grünbuch
340,french:deleg:epp:vote:favour:roth:report:commiss:green:renew:energi:sourc,grünbuch
341,statement:human:right:non-discrimin:worth:written:unless:legal:enforc:guarante,einklagbare
342,european:union:employ:polici:explain:extens:white:competit:product:employ:utter:failur,weißbuch
343,glad:strategi:deal:area:short-:medium-term:solut:requir,strategiepapier
344,green:reach:agreement,grünbuch
345,look:paragraph:contain:word:new,unterlagen
346,commission:green:opportun:consult:sport:world:let:develop:structur:approach:closer:cooper:field,grünbuch
347,presid:ladi:gentlemen:commission:white:growth:competit:employ:contain:notabl:overal:view:need:allow:europ:enter:centuri:major:player:inform:societi,weißbuch
348,presid:deput:colleagu:añovero:behalf:committe:legal:affair:first:point:timeli:green:necess:urgenc:commiss:address:matter:intervent:communiti:law:area,grünbuch
349,especi:support:effort:commiss:make:bring:holist:approach:subject:green:basi:develop:addit:propos:harmon:advertis:law,grünbuch
350,presid:report:discuss:form:construct:balanc:contribut:evalu:green,grünbuch
351,madam:presid:commiss:good:keep:promis:white:produc:report:review:direct:eec,weißbuch
352,agre:main:thrust:propos:green:know:commission:think:propos:amend,grünbuch
353,commiss:step:produc:white:intern:extern:cost:studi:specif:request:schmidbauer:report:give:evid:extern:cost:mode:transport,weißbuch
354,local:birmingham:mail:told:advertis:unveil:birmingham:week:electron:-foot-high:billboard:show:woman:take:cloth:continu,lokalzeitung
355,green:commerc:fact:complet:end:year:prepar,grünbuch
356,appear:commiss:content:note:difficulti:trade:sector:green:propos:solut,weißbuch
357,pleas:hear:commission:includ:idea:futur:white,weißbuch
358,hide:fact:especi:pleas:parliament:decid:initi:submit:report:subject:green,grünbuch
359,know:respons:huge:undertak:creation:job:creation:better:condit:develop:commerc:econom:activ:european:union:say:council:european:parliament:european:commiss:agre:order:equal:great:challeng:order:face:formul:white:commerc:need:support:director:general:xxiii,weißbuch
360,reduc:mountain:ensur:greater:consist:posit,papierberg
361,point:want:underlin:commiss:wider:vigor:exploit:conclus:white:growth:employ,weißbuch
362,concret:propos:accord:idea:green:great:extent,grünbuch
363,context:seen:comparison:green:report:show:debat:move,grünbuch
364,analysi:miss:green:mayb:task:committe:extern:econom:relat:come:month,grünbuch
365,capit:propos:contain:white:confid:pact:macroeconom:strategi:multitud:action:undertaken:magnifi,weißbuch
366,presid:give:great:pleasur:present:report:green:public:procur:parliament,grünbuch
367,today:danish:social:democrat:vote:favour:report:michael:tappin:deal:commiss:green:cover:field:public:sector:procur,grünbuch
368,short:upm-kymmen:finland:asian:april:oper:singapor:agre:establish:joint:compani:manufactur,papier
369,hear:unseen:converg:circul:take:hostil:view:tradit:view:regul:understand:commission:protest:matter:simpli:say:hous:feel:issu:converg:ought:right:open:agenc:commiss:parliament:discuss:matter,papier
370,white:exclud:sector:publish:draft:legisl:avail:end:year,weißbuch
371,hope:point:cover:white:renew:energi:sourc:present:prepar:commiss:basi:develop:european:industri:encourag:fundament:opportun:export:know-how:invest:countri:chiefli:central:eastern:europ:southern:mediterranean:countri,weißbuch
372,morn:read:saw:belgian:televis:council:virtual:progress:employ:yesterday,zeitung
373,subject:talk:just:say:matter:cover:green:work:organ:deadlin:submiss:novemb,grünbuch
374,organ:crime:need:fought:tough:real:world,papier
375,open:debat:green:show:cooper:acp:lost:legitimaci:outsid:european:union:cooper:longer:uniqu:commerci:prefer:subject:continu:eros:debat:show:acp:longer:pre-emin:action,grünbuch
376,extent:welcom:initi:come:andersson:report:commiss:green,grünbuch
377,presid:congratul:jan:andersson:rapporteur:success:includ:report:critic:stand:committe:employ:social:welfar:pose:respect:commiss:green,grünbuch
378,guidelin:reflect:green:regard:adapt,grünbuch
379,hope:way:white:serv:import:basi:thorough:debat:shall:realiz:free:safe:just:europ,weißbuch
380,know:recent:introduc:white:communiti:strategi:plan:regen:energi:sourc,weißbuch
381,white:railway:rail:freight:freeway,weißbuch
382,item:report:sar:behalf:committe:transport:tourism:commiss:white:strategi:revit:communiti:railway:communic:commiss:council:european:parliament:econom:social:committe:committe:region:tran:european:rail:freight:freeway:com,weißbuch
383,public:white:strong:reaction:heard:condemn:determin:pursuit:free-market:object:commiss,weißbuch
384,sar:report:turn:limit:support:strategi:white,weißbuch
385,satisfi:note:correspond:committe:succeed:reach:sensibl:balanc:line:commiss:white:strategi:effici:modern:railway,weißbuch
386,regard:action:propos:parliament:commiss:prefer:wait:final:result:consult:launch:basi:green:work:organ:plus:issu:set:work:parti:consid:context:possibl:follow-up:green,grünbuch
387,believ:realli:tri:creat:incent:order:data:automat:possibl:modem:immedi:quick:avail:mechan:work:involv:get:sent:backward:forward:cours:mammoth:burden:central:statist:offic:confront:tonn,papier
388,opinion:green,grünbuch
389,posit:commiss:green:recogn:extens:product:safeti:direct:improv:overal:consum:protect,grünbuch
390,report:support:look:forward:concret:initi:commiss:take:base:green,grünbuch
391,follow:recent:specul:british:press:commiss:confirm:green:commerci:communic:intern:market:result:immin:decis:sport:alcohol:sponsorship,grünbuch
392,area:given:prioriti:green:econom:financi:technic:cooper:singl:word:said:gender,grünbuch
393,direct:contain:measur:propos:green:supplementari:pension,grünbuch
394,announc:intent:propos:soon:possibl:approv:european:commiss:white:renew:energi:sourc:framework:programm:energi,weißbuch
395,import:alten:programm:essenti:vehicl:implement:communiti:strategi:implement:plan:outlin:white,weißbuch
396,draft:green:protect:minor:human:digniti:excel:read:whitehead:report:great:satisfact,grünbuch
397,crux:matter:european:union:member:state:individu:spoken:plain:turkey:plain:languag:mean:protest,papier
398,matter:commiss:view:santer:obvious:respons:evalu:spell:clear:demand:improv:realli:arriv:bind:procedur:object:just:appear:implement:support:measur:just:philosoph:reflect,papier
399,regard:reduct:work:hour:address:mrs:lienemann:doe:repres:view:commiss:tell:content:report:commiss:recommend:reflect:content:white:present:jacqu:delor,weißbuch
400,white:correct:highlight:major:import:difficult:condit:competit:renew:energi:sourc,weißbuch
401,presumptu:say:realli:best:year:come,papier
402,dealt:report:mombaur:report:report:energi:polici:wim:van:velzen:roth:report:green:white,weißbuch
403,fact:object,papier
404,presid:debat:commission:papoutsi:present:white:thank,weißbuch
405,white:discuss:today:proof,weißbuch
406,today:overal:statement:european:union:posit:life:citi:green:citi:debat:publish:year,grünbuch
407,european:charter:women:citi:discuss:sponsor:equal:opportun:unit:european:commiss:contain:key:idea:help:general:think:opportun:gain:access:employ:number:neighbourhood:servic:especi:relat:child:care:access:decisiontak:author:citi:issu:safeti:urban:area,diskussionspapier
408,hous:play:decis:role:get:commiss:confirm:present:plan:discuss,diskussionsdokument
409,interest:check:decis:remain:taken:specifi:delor:white,delors-weißbuch
410,whilst:await:white:announc:commiss:unreserv:support:result:concili:propos,weißbuch
411,natur:intend:activ:current:deliber:extens:took:bonn:commiss:present:seri:detail:flexibl:mechan,papier
412,white:analys:way:overal:target:achiev:basi:reliabl:estim:avail:probabl:contribut:renew:sourc,weißbuch
413,malta:order,voraussetzung
414,econom:refuge:french:english:speak:decant:spain:issu:temporari:prompt:disappear:northward,papier
415,green:report:defin:converg:grow:interchang:network:channel:communic:addit:integr:distinct:technolog:new:form:applic:servic,grünbuch
416,basi:green:converg:parliament:respons:paasilinna:report:provid:framework:contain:light:simpl:regul:promot:econom:industri:object:competit:interoper,grünbuch
