id,phrase,classes
1030,let:observ:organ:result:elector:consult:contest:democraci:final:instal:algeria:favour:re-establish:peac,beobachtungsmissionen
1031,compromis:reach:berisha:govern:presid:berisha:opposit:part:prompt:council:presid:european:union:osc:head:chancellor:vranitski:council:europ:vital:pressur:brought:bear:ensur:agreement:adher:rigor:presid:berisha:opposit:parti,mission
1032,preparatori:albanian:author:need:materi:support:particular:view:longer:term:need:advic:train,mission
1033,preparatori:report:say:polic:framework:envisag:joint:effort:european:union:western:european:union:cooper:council:europ,mission
1034,say:inappropri:itali:lead:particular:clear:exact:happen:sink:albanian:vessel:loss:live:say:humanitarian:guarante:return:civilian:life:albania:block,mission
1035,hope:china:european:union:step:contact:dialogu:member:hous:level:side:spirit:open,vertretung
1036,think:import:context:intergovernment:confer:finish:revis:maastricht:treati:number:propos:irish:presid:retain:dutch:presid:aim:write:equal:men:women:treati:communiti:written,ziele
1037,circumst:innov:propos:tindeman:report:integr:petersberg:treati:actual:twist:rapporteur:intent:extent,petersberg-missionen
1038,petersberg:carri:direct:mandat:osc,petersberg-aufgaben
1039,extran:union:nato:reviv:lazarus:year:slumber:today:incap:take:control:albania:total:consist:petersberg:undertak,albanienmission
1040,appropri:view:refer:undertak:peace-restor:distinct:peacekeep:peacemak:oper,gegenüberzustellen
1041,support:gradual:integr:western:european:union:dovetail:weu:nato:requir:incorpor:petersberg:treati:underpin:credibl:european:secur:polici,aufgaben
1042,addit:address:futur:europ:defenc:industri:ignor:factor:determin:militari:system:peace-keep:protect:energi:resourc:suppress:blackmail:terror:surveil:counter:espionag:recognit:world-wid:level,entsendung
1043,disappoint:local:militari:ruler:did:allow:unit:nation:centr:human:right:agenc:send:fact-find:humanitarian:need:condit:impos:accept,informationsmissionen
1044,secur:permit:need:assess:undertaken:humanitarian:aid:agenc:soon:possibl,bedarfsermittlung
1045,express:satisfact:concern:legisl:elect:held:june:whilst:note:statement:joint:intern:observ:regard:signific:shortcom,beobachtungsdelegation
1046,concern:mrs:oddi:propos:consid:possibl:put:mari:robinson:charg:special:aim:promot:rapproch:side:end:conflict:rage:countri:complet:open:propos,sondermission
1047,madam:presid:regret:complet:absenc:readi:cooper:congoles:govern:express:deep:concern:departur:inquiri:democrat:republ:congo,unountersuchungskommission
1048,madam:presid:member:member:chamber:certain:associ:critic:obstacl:author:democrat:republ:congo:way:unit:nation:inquiri,untersuchungsmission
1049,european:union:fact:accept:congoles:presid:defi:entir:intern:communiti:prevent:unit:nation:investig:accus:kinshasa:govern:make:indiscrimin:massacr:eastern:zair,kinhasa
1050,prior:meet:joint:assembl:lomé:parliament:sent:togo:minim:democrat:condit:hold:assembl:met,delegation
1051,way:support:democrat:humanitarian:strength:candid:countri,auftrag
1052,believ:european:parliament:crucial:play:give:european:union:explain:key:issu:europ:ensur:chanc:speak:voic:heard,aufgabe
1053,madam:presid:chairman:council:know:concret:propos:british:presid:present:european:union:support:kofi:annan:undermin,mission
1054,constitut:block:albania:fundament:reason,mission
1055,februari:commiss:sent:fact:find:kosovo,mission
1056,recognis:situat:complet:clear:point:send,delegation
1057,let:mrs:wenheuer:mention:idea:goe:flow:cours:personnel:resourc:avail:institut:commiss:insuffici:number:increas:compet:european:union:extend:number:member:state:increas,dienstreise
1058,convinc:european:ethic:continu:import,aufgabe
1059,fourth:element:final:public:servic,aufgaben
1060,contain:innov:incorpor:cfsp:cooper:field:armament:petersberg,petersberg-missionen
1061,parliament:move:onward:upward:slowli:sure:judg:work:awar:respons:fulfil:abil:reconcil:challeng:construct:europ:unflag:polit:member:state:abil:repres,aufgabe
1062,seen:newspap:report:irish:minist:request:ministeri:glad:organis,mission
1063,light:current:humanitarian:crisi:igad:partner:decid:send:ministeri:khartoum:nairobi:explor:possibl:secur:break:fight,delegation
1064,agre:commiss:cours:look:option:unfortun:did:manag:send:weu:albania:past,weu-mission
1065,letter:date:juli:gabones:prime:minist:ask:commiss:send:observ:elector,mission
1066,revisit:initi:foreign:minist:kinkel:védrine:presid:set:work:group:belgrad:geneva:compos:interest:state:usa:russia:unhcr:icrc:ecmm:kdom:observ,kdom
1067,monitor:respect:secur:council:resolut:adopt:septemb,kvm
1068,provid:bulk:observ,mission
1069,osc:base:vienna:kosovo:verif:repres:huge:challeng,mission
1070,know:european:union:take:ecmm:european:communiti:monitor,mission
1071,head:american:polit:committe:brussel:consid:deputi:head,leiter
1072,treati:given:european:institut:clear:accomplish:term:social:employ:environment:polici:term:fiscal:secur:polici,aufgabe
1073,decemb:austrian:foreign:minist:president-in-offic:council:schüssel:report:general:affair:council:middl:east:occas:submit:concret:propos:play:effect:role:middl:east:peac,nahost-reise
1074,week:echo:travel:russia:ecu:million:soon:avail:fund:number:project:prepar:non-government:organis,echo-mission
1075,ultim:support:draft:give:capac:politician:elector:elect:hope:shift:focus:polit:envi:polit:allow:expens:polit:union:vocat,aufgabe
1076,said:outset:told:secretary-gener:prepar:conduct:joint:jame:baker,mission
1077,clear:ahead:presidenti:elect:way:conduct:fell:short:osc:standard:osc:did:send:monitor:did:particip,Überwachungsmission
1078,context:colombia:week:commiss:servic:begin:studi:possibl:long-term:rehabilit:earthquak:area,mission
1079,fulli:subscrib:minist:fischer:said:essenc:agre:draw:lesson:learnt:bosnia:kosovo:verif,verifizierungsmission
1080,render:appar:belgrad:undertaken:presid:ahtisaari:russian:envoy:kosovo:chernomyrdin,mission
1081,djakarta:offici:fact:doe:intend:impos:precondit:kind,mission
1082,think:honour:member:think:sensibl:taken:world:bank:assess:wait:offici:take:assess:report:actual:come:budgetari:author:ask:specif:amount:money,mission
1083,follow:spring:mind:respect:systemat:collat:document:inform:profession:form:observ:develop:inform:campaign:cash:support:democrat:forc:countri:concern:creativ:deploy:resourc:avail:multilater:diplomaci:organis:dialogu:fact:find,missions
1084,cooper:member:state:cover:inform:share:citizen:threaten:death:penalti,mission
1085,end:european:union:prepar:send:elect:observ:cours:warn:zimbabwean:author:need:satisfactori:guarante:observ:safe:freedom:access:relev:premis,wahlbeobachtermission
1086,wish:point:pay:tribut:schori:led:remark:work:accomplish:team,schori
1087,profession:observ:enabl:surmount:numer:polit:hurdl,beobachtermission
1088,stress:reput:schori:role:play:key:factor:judgment:success,mission
1089,let:end:say:high-profil:receiv:general:point:envi:member:state:includ:patten,eu-mission
1090,presid:fact:observ:garner:great:intern:acclaim:reflect:fact:schori:excel:job:rais:profil,eu-beobachtermission
1091,council:presid:delight:general:smooth:run:elect:vote:condit:left:perplex:conclus:matter:extrem:enlighten,beobachter
1092,keep:histor:approach:way:intend:conduct:incumb:today,mission
1093,refer:carri:franc:novemb:rout:plan:stamp:compet:author:departur:proper:implement:travel:limit:exceed,versandort
1094,osc:pillar:iii:unmik:lead:respons:elect,un-mission
1095,unfortun:prior:notic:come:sri:lanka:month:head:observ:elect,eu-mission
1096,option:deploy:rapid:reaction:forc:exist:rang:crisi:manag:petersberg:defin:articl:treati:european:union:humanitarian:evacu:peacekeep:combat:troop:crisi:manag:includ:peacemak,friedensschaffender
1097,access:civil:victim:team:ground:work:complet:safeti:resourc:need:carri,mission
1098,countri:basi:nation:decis,einsatz
1099,work:close:conjunct:member:state:result:enabl:decid:better:carri:futur:initi:cooper:intern:institut,mission
1100,hope:presid:report:fava:commiss:communic:elect:assist:observ:contribut:improv:european:union:extern:action:effect:visibl:coher:way,wahlbeobachtung
1101,credibl:observ:final:report:depend:signific:degre:perceiv:actual:independ:work,eu-wahlbeobachtermission
1102,furthermor:import:observ:team:consult:local:diplomat:mission:independ:mission:interfer:fellow:nation,wahlbeobachtungsmission
1103,madam:presid:repres:pension:parti:knowledg:issu:elect:observ:state:establish:pension:parti:itali:year:surround:paper:regul:elect:year:pass:involv:elect,wahlbeobachtung
1104,item:statement:council:commiss:result:council:commiss:korea,delegation
1105,contrari:press:specul:intend:attempt:supplant:american:role:brief:advanc:fulli:support:initi,reise
1106,essenti:principl:guid:action:food:author:essenti:clear:distinct:classifi:scientif:respons:hand:classifi:polit:respons,aufgabe
1107,cours:need:resourc:great:deal:money:obvious:need:provid:transpar:care:weight:requir:expedi:use:item:expenditur:accompani:real:desir:strengthen:extern:servic:ensur:mean:fulfil:product,aufgabe
1108,point:hous:make:concern:exampl:statement:redeploy:new:deleg:monitor:evalu:tackl:communic:develop:extern:servic:bring:forward:short,aufgabenbeschreibung
1109,provis:deploy:manag:polic:offic:extern:crisi:manag:compet:member:state:council:secretariat,mission
1110,nato:deploy:yugoslav:republ:macedonia:specif:disarma,auftrag
1111,view:influenc:develop:moscow:exert:develop:minsk:particip:russian:monitor:osc:observ:presidenti:elect:septemb:advis,osze-mission
1112,juli:parliament:adopt:articul:precis:resolut:parliament:specif:request:nassauer:chairman:deleg:relat:south-east:asia:organis:vietnam:soon:possibl:order:meet:foremost:religi:leader:current:imprison:assess:situat:regard:religi:freedom:vietnam,vietnam-mission
1113,know:regular:contact:commiss:depart:specif:problem:applic:communiti:law:packag:meet:so-cal:direct,richtlinienmissionen
1114,septemb:way:afghanistan:pakistan,unterwegs
1115,watch:light:heart:member:popul:embark:peril,einlassen
1116,rememb:cuban:author:broke:dialogu:european:union:cuba:cancel:troika:director-gener:level:virtual:day:april,troika
1117,inspect:fresh:meat:carri:greec:commiss:food:veterinari:offic:septemb:relat:porcin:meat,frischfleischinspektion
1118,messag:greek:author:consist:greater:effort:resourc:invest:correct:defici:consist:fvo,veterinäramt
1119,auguri:presenc:good:mount:feasibl,eu-mission
1120,said:brussel:primari:nato:interven:european:territori:fring:europ:particular:mediterranean:middl:east:order:guarante:develop:peac:stabil:area,aufgabenstellung
1121,start:preced:point:real:mandat:follow:saint-malo:meet:start:decemb:helsinki:decid:creat:european:rapid:reaction:forc:troop:deploy:month:year:includ:logist:support:air:sea:land:resourc:carri:christen:petersberg:task:refer:famous:palac:near:bonn:analys:basic,mission
1122,add:action:serv:communic:union:posit:develop:caucasus:republ:russian:author:request:subsequ:support:russia:trip:troika:head:intend:region:april:allow:obtain:inform:develop:event,missionschef
1123,commission:hope:commiss:soon:set:offic:taipei:commiss:support:dialogu:state:mean:beij:taipei,vertretung
1124,clear:secretary-gener:kofi:annan:sent:presid:martti:ahtisaari:investig:devast:jenin:number:human:casualti:meet:suspicion:parti:realli:ground:zero:point,mission
1125,moder:approach:step:cancel:progress:israel:withdraw:troop:palestinian:area:give:free:access:humanitarian:aid:free:access:unit:nation:jenin,un-mission
1126,head:jakarta:visit:papua:februari:year,eu-missionschefs
1127,mrs:schroedter:mrs:isler:béguin:behalf:green:european:free:allianc:osc:amg:belarus,mission
1128,lukashenko:unmistak:clear:major:speech:month:want:osc:countri:presidenti:elect,osze-mission
1129,said:happen:osc:unaccept,osze-mission
1130,work:head:ambassador:hans-georg:wieck:subsequ:head:commend:continu:exert:consider:pressur:work:continu:line,mission
1131,mention:begin:import:prioriti:connect:assumpt:respons:polic:bosnia-herzegovina,un-polizeieinsatzes
1132,import:offici:announc:laeken:year:european:union:readi:carri:oper:gradual:move:oper:capabl:allow:demand:petersburg-typ,mission
1133,need:address:convent:consolid:posit:acknowledg:case:commiss:rio:janeiro:commission:patten:situat:commission:lami,mission
1134,sum:presid:pharmaceut:compani:back:commiss:initi:propos:duti:european:parliament:protect:interest:citizen:patient:consum,aufgabe
1135,new:featur:budget:addit:appropri:joint:polic:bosnia,polizeimissionen
1136,support:reform:nato:polit:militari:structur:order:chang:defenc:allianc:offens:allianc,offensivbündnis
1137,commiss:confirm:fund:foreseen:plan:elect:observ:remain:commit:decemb,eu-wahlbeobachtermission
1138,commiss:congratul:elect:observ:led:cushnahan:excel:work:achiev:difficult:circumst:notabl:particular:challeng:secur:environ,eu-wahlbeobachtungsmission
1139,presid:awar:public:attack:eom:govern:minist:use:inflammatori:languag:western:white:peac:pakistan:come:unfriend:nation:hostil:object:interf:intern:affair:pakistan,mission
1140,took:juli:expert:member:state:commiss:opportun:visit:main:border:post:frontier:area:affect:illeg:immigr:particular:sub-saharan:countri,mission
1141,come:month:fvo:deem:necessari:assess:implement:action:chang:introduc:countri:concern:area:residu:monitor,fvo-besuche
1142,liberalis:synonym:abandon:public:servic:combin:social:regress:worker:violat:environment:safeti:standard:fail:worker:user:port:servic:ralli:scale,dienstleistungsverpflichtungen
1143,militari:oper:european:union:current:plan:balkan:differ:import:respect:undertaken:nato,operation
1144,build:futur:take:sfor:mandat:inform:parliament:import:step:von:wogau:said:give:firm:european:constitut:unreserv:endors,mission
1145,adequ:consult:unit:state:european:union:prepar:nato:yugoslav:republ:macedonia:appar:plan:assum:militari:respons:bosnia,nato-einsatzes
1146,cambodia:enter:dialogu:spoken:favour:involv:elector:express:view:observ:year:local:elect:great:deal:climat:confid:transpar:elect,beobachtermission
1147,week:communic:precis:concern:mention:occas:ambassador:republ:cuba,vertretung
1148,question:way:european:union:proceed:prove:equal:histor:entrust:fulfil:europ:histor:destini:take:suffici:balanc:approach,genügender
1149,report:express:support:convent:favour:updat:petersberg:task:favour:vanguard:member:state:undertak:militari:crisi:support:european:armament:agenc:advoc:european:support:solidar:claus:seek:introduct:major:decis:foreign:polici:enhanc:cooper:defenc:polici:crucial:import,krisenmissionen
1150,bond:prove:real:natur:famous:esdp,aufgabe
1151,principl:subsidiar:accord:measur:taken:effect:level:member:state:capabl:carri:meet:demand:citizen,aufgaben
1152,conclud:oper:nigeria:delight:van:den:berg:present:find:parliament:today,mission
1153,european:union:elect:observ:saw:parliament:know:disappoint,wahlbeobachtungsmission
1154,did:question:report:fact:said:question:cultur:understand:fact,mission
1155,outstand:job:hope:hous:continu:provid:equal:effect:head:year:ahead,mission
1156,second:invit:nigerian:govern:longest:extens:accomplish,mission
1157,result:european:union:forc:yugoslav:republ:macedonia:polic:bosnia-herzegovina:discuss:militari:bosnia-herzegovina:current:activ:forc,militärmission
1158,stress:commiss:food:veterinari:offic:carri:spain:order:verifi:correct:implement:communiti:provis:regard:control:erad:bse,veterinäramt
1159,meet:member:secur:council:ask:strive:solut:preserv:integr:rome:statut:smooth:oper:peac:factor:clear:incompat,friedensmission
1160,underlin:colleagu:parliament:commiss:import:attach,mission
1161,disappoint:way:council:presid:told:resolut:activ:eur:million:polic,polizeimission
1162,propos:multilater:remain:facad:old:imperialist:vision:civilis:europ:share:unit:state:includ:militari:option:just:readjust,mission
1163,decentralis:communiti:bodi:specif:accord:respect:found:regul,aufgaben
1164,tell:hous:learn:appoint:told:parliamentari:colleagu:premonit:brush:asid:set:fulfil,mission
1165,presid:commission:just:heard:usa:declar:want:massiv:commit:space:invest:great:deal:money:settlement:moon:mar:pictur:daili:believ:galileo:import:good:sign:europ:econom:technolog:futur,marsmission
1166,interest:re-read:report:european:union:elect:observ:cambodian:nation:elect:juli:year,eu-beobachtermission
1167,presid:opportun:plenari:express:deepest:regret:mourn:loss:petro:patriarch:alexandria:africa:seventeen:member:crew:die:tragic:aviat:accid:saturday:accid:refer:thank,delegation
1168,elect:referendum:import:polit:european:parti:christian:democrat:european:democrat:call:resolut:observ:sent:belarus:report:drawn,beobachtermission
1169,repeat:commiss:readi:provid:fund:reconstruct:rehabilit:north:caucasus:soon:secur:situat:permit:need:assess:moscow:north:caucasus:undertaken,bedarfsanalyse
1170,did:talk:iraqi:author:repres:unit:nation:unit:state:nato:multin:forc:elect:committe,mission
1171,conclus:iraq:soldier:peace-keep:ngos:admir:persever:chosen:stay:carri:work:aid:civilian:popul:victim:famili:moment:especi:famili:hostag:believ:chamber:strasbourg:rais:voic:loud:clear:solidar:fellow:feel,bewundernswürdiger
1172,contract:obvious:take:begin:head:appoint:engag:staff,mission
1173,chairman:parliament:observ:assur:messag:take:ukrain:posit,beobachterdelegation
1174,head:belgrad:ask:draw:report:situat:provinc:general:overview:inter-ethn:relat:inform:recent:incid,missionsleiter
1175,item:council:commiss:statement:althea:bosnia:herzegovina,althea-mission
1176,launch:althea:import:import:signific:militari:oper:undertaken:european:secur:defenc:polici,mission
1177,parliamentari:deleg:inspect:work:althea:year:addit:respons:given:opportun:evalu:respect:human:right,althea-mission
1178,althea:europ:modest,mission
1179,good:major:joint:militari:extend:mandat:take:far:greater:respons:europ:aim:long:term:ensur:bosnia:herzegovina:stabl:peac:multi-ethn:capabl:cooper:region:intern:level,militärmission
1180,refer:key:principl:open:market:economi:competit:free:fact:european:central:bank:longer:liber:statut:liber:commiss:discretionari:power:regard:competit:blatant:subordin:european:secur:defenc:polici:polici:form:nato,mission
1181,urg:israel:fulli:respect:intern:recognis:right:palestinian:council:commiss:develop:observatori:palestin:complianc:eu-isra:associ:agreement:need:enforc:notabl:protocol:agreement,beobachtermission
1182,window:opportun:exist:european:union:commit:firm:evidenc:elect:observ:largest:deleg,beobachterdelegation
1183,activ:continu:new:apprais:identif:launch:prepar:cooper:pipelin:notic,mission
1184,unawar:european:parliament:decid:discuss:lampedusa:situat:camp:libya:context:topic:urgent:resolut:thursday:deleg:relat:maghreb:countri:maghreb:arab:union:includ:libya:travel:libya:week:decid:visit:recept:centr:alien:committe:civil:liberti:justic:home:affair:think:undertak:fact-find,mission
1185,find:acknowledg:posit:role:ami:area:deploy,amis
1186,socialist:european:parliament:import:reform:limit:institut:aim:strengthen:perform:task,mission
1187,indiffer:trial:worker:call:unfavour:term:applic:multilater:supervis:communiti:fraud:squad:undertak:financi:audit,finanzaudits
1188,madam:presid:schmit:ladi:gentlemen:luxembourg:presid:rememb:have:coincid:extern:event:forc:european:project:undergo:genuin:crisi:enabl:european:union:redefin:endow:intellig:institut:organis:resourc,auftrag
1189,constitut:draft:elect:schedul:intend:principl:offer:iraqi:elect:observ:overse:depend:secur:situat,wahlbeobachtungsmission
1190,poland:undertaken:harvest:period,reisen
1191,plan:contribut:debat:brief:overview:report:requir:parliament,reise
1192,object:televis:programm:highlight:qualit:manner:educ:cultur:inform:televis,auftrag
1193,person:carri:monitor:registr:voter:end:august:year:view:observ:condit:registr:carri,Überwachungsmission
1194,import:instrument:elect:observ,wahlbeobachtungsmissionen
1195,current:way:venezuela:haiti:democrat:republ:congo:parliamentari:elect:west:bank:gaza,mission
1196,report:regist:differ:european:make:ground:includ:latest:aceh:asia:rafah:border:cross:gaza:practic:manifest:union:longstand:commit:live:freedom:palestinian,mission
1197,unit:state:help:continu:guantanamo:situat:donald:rumsfeld:refus:authoris:humanitarian:doubt:express:recent:interview:head:cia:peter:goss:degrad:treatment:consid:tortur:presid:bush:threat:block:mccain:amend:ban:cruel:inhuman:degrad:treatment:detaine,mission
1198,assur:hous:commiss:deleg:phnom:penh:member:state:cambodia:continu:monitor:situat:close,mission
1199,presid:begin:join:congratul:embodi:european:parliament:european:union:elector:observ:palestinian:elect:mrs:keyser:good:friend:good:friend:great:work:difficult:observ:extrem:import,beobachtungsmission
1200,ask:help:today:fact-find:kinshasa:hope:day:result:end:member:state:european:union:decis:support:unit:nation:respons:offer:request,erkundungsmission
1201,consider:prompt:council:ask:relev:council:offic:produc:detail:analysi:east:jerusalem:situat:draw:data:suppli:jerusalem:ramallah,eu-missionen
1202,world:bank:send:palestinian:author:meet:benchmark:mayb:retrench:budget,mission
1203,madam:presid:turn:thank:véroniqu:keyser:eduard:mcmillan-scott:effort:mep,mission
1204,specif:impress:away:met:palestinian:mayor:associ:domin:hama,mission
1205,civil:mission:congo:clear:mandat:militari,militärmission
1206,chief:observ:european:union:elect:observ:liberia:urg:newli:elect:presid:ellen:johnson-sirleaf:insist:extradit,wahlbeobachtungsmission
1207,govern:khartoum:respect:intern:agreement:author:unit:nation:regard:recent:peac:return:coloni,friedensmission
1208,clear:reflect:signific:increas:number:observ:year:particular:post-conflict:transit:situat,wahlbeobachtungsmissionen
1209,mention:connect:presid:sent:troika:kazakhstan:meet:repres:central:asian:countri:sent:southern:caucasus,mission
1210,furthermor:ask:intern:civil:militari:good:account:gender:approach:action:ground:impos:harsh:penalti:particip:abus:status:impun:commit:degrad:act:rape:women:girl:unfortun:seen:occas,mission
1211,hope:pursu:success:wish:safe:journey:home,heimreise
1212,ian:martin:head:unit:nation:east:timor:unamet:help:split:recent:secretary-gener:envoy:dili:explain:day:yesterday:crux:matter:east:timor:fail:line:countri:exist:year:learn:deal:weight:respons:aris:independ:address:challeng:inher:democrat,mission
1213,stress:gradual:reduct:east:timor:year:revers:ask:urgent:deploy:un-l:polic:forc:help:restor:stabil:un-mand:peacekeep:forc:request:east:timores:author:june,un-mission
1214,third:elector:play:central:role:commission:michel:explain:cost:elect:met:european:union:biggest:elector:observ:africa:back:militari:assist:partner:provid:necessari:protect:enabl:elect:peac:stabil,eu-militärmission
1215,solut:unit:nation:kosovo:unmik:gradual:disband:kosovo:institut:respons:deal:affair,mission
1216,needless:say:intern:play:import:role:econom:develop:creat:polit:stabil:possibl:independ:kosovo,mission
1217,order:restor:peac:secur:unifil:ensur:withdraw:southern:lebanon:help:lebanes:govern:armi:extend:author:area:lebanon,auftrag
1218,council:decis:send:seven-thousand-strong:conting:troop:lebanon:save:unifil,unifil-mission
1219,recent:difficult:forc:mandat:restrict,mission
1220,unifil:peace-keep:peac:enforc:lebanon,unifil-friedensmission
1221,mandat:african:union:sudan:extend:month:reach:agreement:sudanes:govern:need:effect:multilater:forc:protect:civilian,mission
1222,african:union:reach:break:point,mission
1223,sudanes:govern:oppos:signific:resourc:troop:power:present:african:union:peac:larg:ineffect,friedensmission
1224,hope:commiss:soon:submit:propos:aim:integr:europol:institut:europol:convent:replac:council:decis:structur:work:method:scope:subject:codecis,aufgaben
1225,soviet:left:direct:contact:new:russia:new:countri:seek:membership:new:western:europ:gear:fulfil:histor,auftrag
1226,inform:meet:foreign:minist:palermo:march:midst:tension:follow:wave:terrorist:attack:israel:led:definit:balanc:approach:union:broad:taken:later:peac:summit:sharm-al-sheikh:respect:declar:lyon:polit:troika:middl:east,mission
1227,scope:centr:work:chang:increas:role:attract:invest:region:encourag:longterm:sustain,aufgabe
1228,say:council:did:wait:offici:did:colleagu:mrs:kinnock:actual:went:burma:coupl:week:tourist:visa:cover:saw:forced-labour:gang:work:road,mission
1229,taskforc:viii:work:detail:plan:assess:region:coordin:echo:special:envoy:take:account:region:intern:peace-build:effort:activ:donor,mission
1230,second:draft:decis:propos:adopt:number:characterist:coincid:polit:union:capabl:fulfil:describ:articl:justifi:status:european:parti,aufgabe
1231,success:longterm:osc:depend:support:obtain:intern:communiti:reput:mediat:high:field:depend:support,langzeitmission
1232,madam:presid:today:approv:hous:oecd:so-cal:humanitarian:militari:albania:mark:unhappi:coincid,militärmission
1233,express:deepest:understand:request:plea:forward:forc:democraci:albania:unfortun:doubt:oecd:italian:control:fail:provid:satisfact:support:eventu:damag:irrepar:trust:-to:democraci:return:normal:restor:peac:albanian:societi,osze-mission
1234,contact:special:envoy:met:foreign:minist:democrat:republ:congo:yesterday:difficulti:overcom:hope:near:futur:fact-find:humanitarian:situat:need:respond:quick:insid:democrat:republ:congo,informationsmission
1235,young:alli:great:capac:learn:enthusiast:hungri:new:experi:their:spend:countri,begeisterungsfähig
1236,say:mrs:van:dijk:european:union:instrument:need:peac:case:arrest:war:crimin:tri:fault:today:franc:tomorrow:itali:unit:kingdom,friedensmission
1237,whilst:rapporteur:way:challeng:pertin:criteria:share:view:converg:criteria:limit:margin:manoeuvr:member:state:social,aufgaben
1238,europ:respect:intern:legal:implement:kivu:fundament:condit:resumpt:cooper:democrat:republ:congo,uno-untersuchungskommission
1239,unit:nation:send:inquiri:invok:fact:threat:peac:algerian:author:oppos:secur:council:author,untersuchungsmission
1240,wish:set:multin:social,mission
1241,glanc:joint:action:taken:european:union:particular:administr:mostar:follow:elector:monitor:palestin:bosnia:mine-clear:special:ruanda:kedo:action:portray:extrem:lack:coher:way:activ:implement:administ,wahlbeobachtungen
1242,final:regard:algeria:quit:surpris:need:send:parliamentari:secret:servic:got:inform:subject,mission
1243,third:union:wholeheart:support:secretari:general:reaffirm:absolut:prioriti:accord:diplomat:effort,mission
1244,europ:task:america:support:unit:nation:fulli:case:secur:council:ensur:broad:consensus:possibl:militari:strike:slap:face:arab:ultim:slap:face:european:seek:good:relationship:region,reise
1245,know:role:govern:play:block:hinder:iraq:secretari:general:kofi:annan,mission
1246,feel:present:diplomat:kofi:annan:need:support,mission
1247,amend:parliament:propos:regular:meet:head:commiss,missionsleitern
1248,market:pressur:exert:principl:public:servic:risk:progress:dismantl:face:attack:competit,funktion
1249,modern:present-day:version:peac,friedensmotivs
1250,irish:perspect:assist:humanitarian:region,projekt
1251,whilst:herald:stage:econom:monetari:union:institut:reflect:establish:forthcom:common:monetari:polici:shed:light:basic:consider:good:perform:monetari:polici,institut
1252,believ:council:right:support:igad:endeavour:engin:thing:send:ministeri:khartoum:nairobi:stop:fight,minister-mission
1253,madam:president-inoffic:van:den:broek:refuge:suffici:high:number:warrant:intervent:fact-find:plastic:surgeri:type:oper:seen:past:year,schönheitsoperation
1254,american:envoy:richard:holbrook:far:failur,mission
1255,substanti:clear:visibl:contribut:kosovo:verif:allevi:humanitarian:situat,mission
1256,hard:core:provid:kdom:kosovo:diplomat:observ,mission
1257,sarajevo:februari:head:tom:spencer:edith:müller:sent:sever:reprimand:critic:report:drew:commission:van:den:broek:present:concess:mind,mission
1258,unit:nation:guatemala:express:task:ensur:respect:human:right:believ:import:highlight:fact:guatemala:form:unit:nation:commiss:human:right,mission
1259,militari:personnel:equip:interven:disast:train:carri:extrem:condit,militärpersonal
1260,commiss:deleg:continu:fulli:inform:situat:develop:fulli:associ:member:state:monitor:situat,mission
1261,real:campaign:real,mission
1262,second:amsterdam:treati:equal:opportun:polici:communiti:polit:object:equal:collect:right,gemeinschaftsaufgabe
1263,proud:result:area:univers:agreement:overarch:prioriti:employ:social:fund:underpin:european:employ:strategi:second:confirm:themat:structur:fund:regul:scope:polici:field:extend:activ:labour:market:polici:social:inclus:lifelong:learn:adapt:posit:women:third:maintain:strengthen:commit:support:non-government:organis:combat:social:exclus:share,themenstruktur
1264,central:bank:manag:fulfil:primari:maintain:price:stabil,mission
1265,question:concern:train:rapid:intervent:forc:men:said:like:deploy:perform:peace-keep:peace-build:capabl:maintain:long-term:basi:necessari,friedensverstärkende
1266,natur:financ:kosovo:fundament:polit:object:order:eras:effect:war:prove:exist:polit:object:expens:agricultur,kosovo-mission
1267,end:european:union:plan:send:second:troika:rangoon,troika-mission
1268,council:fear:conflict:spread:georgia:welcom:extens:osc:monitor:respect:border,kontrollmission
1269,view:elect:observ:experi:seven:observ:averag:pre-elect:period:worst:actual:elect:day:poll:vote:count:best,beobachtungsmissionen
1270,person:think:term:energi:think:secur:suppli:long:term:guarante:public:servic:contribut:sustain:environment:friend:develop,grundversorgungsaufgaben
1271,parliamentarian:commiss:offici:fact-find:iraq:meet:member:iraqi:parliament:diplomat:intern:agenc:ngos,informationsreise
1272,situat:violenc:use:routin:basi:deleg:observ:resolut:eas:problem:convinc:solv,beobachtermission
1273,hand:intern:agreement:agre:minut:european:communiti:govern:korean:republ:persuad:korea:fulfil:commit:antidump:expert:sent:commiss:fail,mission
1274,use:european:parliament:present:stage:includ:stage:preced:elect:observ:strict:sens:desir:right:condit:exist:european:union:led:member:parliament,eu-beobachtungsmission
1275,final:report:observ:conclud:flaw:conduct:elect:make:recommend:prevent:futur:council:commiss:prepar:sanction:field:trade:polici:donor:aid:achiev,wahlbeobachtungsmission
1276,madam:presid:washington:week:great:shock:except:cruel:vile:murder:isra:schoolboy,delegation
1277,situat:close:monitor:head:ground,missionschef
1278,context:commiss:weu:polic:albania,polizeimission
1279,fourth:give:unit:state:bless:continu:spi:european:union:subject:cours:wholli:inadequ:condit,abhörsystem
1280,review:undertaken:tandem:work:open:europ:task:carri:assess:european:safeti,sicherheitsbilanz
1281,commiss:particip:undp:land,landmission
1282,report:local:humanitarian:fact-find:visit:area:includ:poso:tentena:week:suggest:situat:relat:calm:remain:tens,erkundungsmission
