id,phrase,classes
310,cours:commiss:hope:negoti:repres:oper:crew:success:simpson:urg:reach:voluntari:agreement:safeti:system:relat:flight:duti:time:period,repos
311,polit:parti:popular:movement:turkey:allow:oper:freeli:parti:movement:europ,reste
312,way:polit:europ:current:oper:automat:rule:geo-polit:approach:definit:constitut:europ:common:mean:european:res:publica:favour:usual:free-for-al:law:jungl:allow:strongest:given:support:strateg:choic:shove:throat,reste
313,quit:right:group:vote:report:case:respons,refusent
314,regret:council:examin:level:intermod:termin:includ:european:combin:transport:network:delight:chang:specif:project:annex:relat:lisbon-valladolid:motorway:known:new:portug:spain:multimod:link:europ:manag:rail:road:sea:air:connect:iberian:corridor:galicia:portug:portug:sevill:andalusia,reste
315,case:difficult:transport:compani:competit:struggl:tough:cost:safeti:cost:drive:time:cost:proper:employ:relationship,repos
316,drive:period:adher:question:social:condit:driver:aspect,repos
317,think:hous:construct:suggest:respect:thank:rapporteur:van:dam:committe,autres
318,hous:congratul:rapporteur:report,reste
319,stress:differ:word:titl:word:author:vital:look,reste
320,combin:caus:lead:self-employ:worker:neglect:health:suffici:period:safeti:consequ:creat:condit:potenti:harm:safeti,repos
321,condemn:fact:period:exclud:work:mean:driver:wish,pause
322,send:clear:messag:unit:state:world:commit:goal:determin:combat:climat:chang,reste
323,problem:public:awar:euro:zone:bigger:problem:scotland,reste
324,condit:rapid:adopt:parliament:decis:hostil:bid:sharehold:board:manag:board:manag:decid:light:interest:employe:new:propos:creat:true:level:play:field:europ:mean:exampl:govern:intervent:golden:share:combat:takeov:ban:compani,relève
325,mean:member:state:lot:gain:contribut:invest:better:road:rail:network:candid:countri:ensur:link:network:europ,reste
326,offer:quit:good:level:protect,reste
327,aspect:colour:intellectu:properti:huge:danger:end:disadvantag:author:artist,autres
328,final:say:happen:assur:trade-off:creat:money:categori,pouvez
329,night:increas:threaten:continu:nois,repos
330,fact:island:linkag:europ:mean:requir,reste
331,commiss:propos,reste
332,come:later:part:amend:nos,reste
333,attack:unit:state:attack:civilis:world:vice:versa,reste
334,comment:posselt:entir:right:hope:confer:presid:consid:basi:comment:justif:admit,reste
335,live:coastal:region:know:biolog:period:prohibit:area:dimens:net:tac:improv:situat:propos:green:paper:doe:way:improv,période
336,opportun:repli:question:later:debat:commiss:case,interromps
337,requir:adher:break:lay:maximum:night:work:time:make:contribut:safeti:europ:road,pause
338,infect:bovin:anim:great:britain:addit:europ:year:human:case:new:variant:cjd:rais:issu:feed:highlight:far:harmless:effect:feed:food:chain,reste
339,citizen:welfar:serv:sound:legisl:work:hour:hour,repos
340,delight:note:member:state:sunday:offici:design:day,repos
341,major:import:allow:social:legisl:fact:sunday:maintain:day:european:union,repos
342,chang:way:heart:won:turkey:europ,reste
343,relationship:european:union:unit:state:base:strong:long-stand:tie:respect:peopl:govern:fundament:valu:respect:human:right:person:freedom:rule:law:democrat:govern:free:trade,gouvernant
344,said:system:vari:quit:lot:acp:countri:partner:countri,varient
345,believ:order:bring:matter:satisfactori:conclus:accord:rule:procedur:refer:report:committe:report:concern:council:vote:report,reste
346,assur:spanish:presid:attempt:upset:balanc:council:adopt:measur:affect:primari:legisl:sole:compet:intergovernment:confer,être
347,european:union:respons:result:polici:starvat:miseri:world,reste
348,fundament:problem:movement:transit:person:stem:transit:enclav:territori:russian:feder:candid:countri:join:union:fulli:appli:schengen:legisl,reste
349,respons:secur:success:outcom:second:referendum:ireland:pro-european:parti:social:partner,incombe
350,recit:remain:drawn:common:posit,reste
351,strike:europ:world:given:moment:word:deal:emerg:repair:damag:need:focus:prevent:protect:climat,monde
352,doubt:far:reform:gone:achiev:implement,reste
353,despit:fact:criticis:result:johannesburg:summit:true:agre:committe:fellow:member:need:follow:minimum:agreement:ensur:fulfil,avis
354,realiti:unit:state:covet:iraqi:oil:resourc:control:allow:dictat:price:polici:world,reste
355,auction:solut:market:function:auction:take:europ:competit:world:distort,reste
356,remind:hous:church:england:establish:church:rule:regul:canon:law:england:unit:kingdom,reste
357,presid:know:monday:thursday:commiss:statement:climat:chang:establish:clear:polit:group:agre:includ:agenda,autres
358,far:concern:approv:legitim:object:state:desir:studi:impact:communiti:legisl:codifi:exist:legisl,reste
359,amend:remain:word:context:word:simpl:link,reste
360,presid:european:union:russian:feder:summit:took:novemb:brussel:succeed:produc:understand:know:issu:transit:kaliningrad:russia,reste
361,enlarg:final:second:world:war,fin
362,think:believ:numer:accid:relat:period:drive:time:question:speed,repos
363,issu:come:grip:ireland:extent:europ,reste
364,amend:tabl:clarifi:matter:report:ahead,reste
365,offer:briefli:addit:thought:hope:provid:context:debat:sure:presid:entir:right:agreement:presid:group,reste
366,simpli:brazen:lie:kept:aliv:head:govern:afraid,reste
367,money:set:asid:spain:portug,reste
368,clear:possibl:identifi:causat:agent:european:union:world:face:major:difficulti:term:view:number:major:factor:respons:spread:virus,reste
369,conclus:express:wish:futur:young:student:univers:scholar:research:european:union:world:contin:sourc:learn:train:mutual:understand,reste
370,order:achiev:guarante:necessari:defin:specif:direct:legitim:accept:level:compens:opinion:reimburs:travel:cost:incom:lost:period:requir:journey:donat:period:necessari:plus:refresh:sort:allow,repos
371,structur:reform:need:adopt:vote:desir:implement:come:bribe,reste
372,second:problem:applic:solut:movement:kaliningrad:russia:overcom,reste
373,respons:member:state,incombe
374,presid:africa:neglect:world,reste
375,label:product:result:reject:certain:catch:world,reste
376,believ:differ:standard:live:north:countri:fundament:caus:consequ:persist:instabl:insecur,reste
377,support:amend:support:jonckheer:report,reste
378,chiefli:preoccupi:industri:competit:posit:european:busi:public:health:look:world,reste
379,commiss:decid:best:mean:effect:outcom:propos:travel:time:coincid:travel:rule:applic:driver,repos
380,govern:lack:democrat:legitimaci:power:king:armi,main
381,did:accept:breakdown:communic:olaf:commiss:director-gener:eurostat:commission:meant:commiss:unabl:necessari:precautionari:measur:earlier,reste
382,sort:leav:peac:let:prodi:polit:activ:way:want:constant:moralist:attack,autres
383,institut:balanc:presid:commiss:general:council:european:council:accept:idea:presid:european:council:influenc:council:doe:lawmak,autres
384,long:expens:issu:dog:parliament:opportun,talonné
385,demand:strict:safeti:guarante:aircraft:use:union:airport:step:control:harmonis:joint:technic:regul:includ:concern:flight:time,repos
386,religion:cours:polit:religi:life:kept:complet:separ:societi,reste
387,encourag:newli:acced:state:continu:effort:final:month:access:oar,reposer
388,civilis:present:champion:civilis:want:world:lesson:democraci,reste
389,period:vehicl:exampl:complet:impract,repos
390,period:vehicl:consid:period:number:reason,repos
391,legisl:key:proper:enforc:ensur:right:type:lorri:proper:period,repos
392,opportun:draw:attent:fact:export:refund:help:unfair:critic:heap:entir:common:agricultur:polici:rotten:branch:realli:cut:save,reste
393,compet:member:allow:new:entrant:exist:fisheri:lead:pressur:realloc:current:guarante:quota:share,rester
394,defici:road:transport:sector:social:regul:good:exampl:drive:time:train:driver:especi:safeti,repos
395,blame:driver:quit:outstand:job:work:respons:sure:offici:manag:administr:took:car:servic:week,incombe
396,turm:right:white:paper:commiss:complianc:regul:work:condit:drive:time:good:transport:road:patchi,repos
397,principl:laid:member:state,reste
398,way:exampl:just:mention:drive:period:road:traffic:work:period:transport:sector,repos
399,consolid:european:economi:continu:healthi:macroeconom:polici:gear:stabil:base:sustain:public:financ:particular:view:demograph:forecast,reposer
400,ask:president-in-offic:allow:extend:search:posit:profil:europ:somewhat:europ:twenty-f:world,reste
401,world:follow:eu-:doe:confer:parti,reste
402,world:forget:countri:suffer:oppress,reste
403,assur:consequ:issu,rassurés
404,help:greater:cotonou:arm,autres
405,respect:peac:object:buddhist:tradit:tibet:realis:world:learn,reste
406,commiss:propos:welcom:pleas:hear:mrs:kroe:word:underlin:written:report:aim:reduc:aid:hand:away:unnecessari:red:tape:focus:thing:realli:distort:intern:market:detriment:economi:foundat:public:servic,délester
407,larg:progress:knowledg,repose
408,presid:nation-wid:elector:histori:saudi:arabia:way:local:elect:riyadh:complet:month:continu:countri:april,reste
409,obvious:exampl:amend:design:permit:divis:daili:period:distinct:part,repos
410,thing:aim:flexibl:propos:today:way:daili:period:way:regul:think:capabl:readili:monitor:council:propos,repos
411,road:safeti:requir:drive:time:period:enforc:effect:good:number:propos:chang:implement,repos
412,view:solut:present:cerca:report:excel:treat:period:on-cal:duti:work:accord:court:judgment:propos:allow:stand-bi:time:calcul:differ:collect:agreement,repos
413,draw:hous:attent:amend:compensatori:amend:refer:period,repos
414,month:meet:jeffrey:sach:committe:develop:ask:given:flow:money:way:aid:huge:greater:world:doe:concert,reste
415,today:quarter:mandat:complet:luxembourg:presid:great:success:sure:case:presid,achève
416,help:receiv:world:came:way:arm:race:won:usa:success:reagan:star:war:programm:weaken:soviet:union,reste
417,mayb:europ:fulli:past:unless:kind:nuremberg:trial:communism:held:attempt:open:old:wound:intent:forget:futur:children:grandchildren:mind,reposer
418,respons:inform:peopl:effect:sun:skin:firm:member:state:devolv:govern,décentralisés
419,matter:moment,somme
420,just:march:montreal:dictat:world:conduct:busi:talk:poorest:vulner:countri:world:prioriti:quit:right:develop:feed:popul,reste
421,financi:perspect:accommod:bulgaria:romania:institut:commiss:parliament,autres
422,third:last:commiss:consult:inform:parti:involv:aviat:industri:european:parliament:negoti:fresh:aviat:agreement:conclud:europ:world:year,reste
423,danger:result:depend:sugar:suppli:world:detriment:contin:food:secur,reste
424,contribut:presid:support:committe:inquiri:european:parliament:council:europ:spell:unit:state:world:europ:imperi:power:feel:free:like,reste
425,assur:commiss:support:propos:enhanc:cooper:outsid:european:union:institut:framework,assurés
426,heavi:good:vehicl:kept:move:non-stop:underpaid:driver:drive:second:take:break:adjac:seat:cab:take:week:break:seat:driver,repos
427,achiev:standardis:drive:time:period:road:transport:sector:final:version:doe:incorpor:import:featur:comprehens:refer:work:direct,repos
428,ask:farmer:respect:welfar:standard:environment:object:suchlik:unfair:expect:farmer:compet:world:farmer:need:adher:standard,reste
429,blair:talk:talk:say:lead:way:europ:fall:line:think:delud,reste
430,demonstr:world:europ:take:issu:serious:support:signific:respons:crisi,reste
431,doe:way:democratis:region:futur:condemn:advanc,autres
432,today:presid:respons:final:outcom:govern:polit:forc:countri,repose
433,hard:work:willing:interact:peac:world:signific:econom:player:global,reste
434,true:island:region:road:rail:link:outermost:region:depend:exclus:air:transport:order,reste
435,amend:make:provis:fli:time:work:time:period:cockpit:cabin:crew:limit:maximum:duti:air:hour:respect,repos
436,rememb:begin:debat:experienc:simpson:differ:capac:present:text:harmonis:technic:rule:administr:procedur:civil:aviat:say:jar-op:eu-op:surpris:text:black:hole:lack:sub-sect:relat:restrict:flight:requir,repos
437,reduct:flight:duti:period:maximum:hour:period:consecut:day:distribut:even:possibl:period:maximum:hour:seven-day:period:day:flight:cabin:crew:guarante:safeti,repos
438,direct:union:make:decis:commit:convict:point:mean:turn:back:thousand:women:expect:respond,autres
439,sign:doe:mean:albanian:govern:present:conclud:agreement:import:victori:laurel:hope:albania:awar,reposer
440,specif:mobilis:consider:resourc:european:union:polit:secur:technic:econom:financi:deploy:close:cooper:intern:communiti:peac:feet,reste
441,polit:debat:public:servic:overshadow:european:debat:poison:debat:constitut:treati:blight:initi:propos:direct:servic:intern:market:propos:includ:vast:rang:social:servic:servic:general:econom:scope,hanté
442,european:dimens:school:neglect:especi:view:europ:world:new:challeng:econom:growth:face:object:polici:cooper:world,reste
443,remain:mandat,reste
444,constitu:consum:british:reject:conserv:govern:plan:privat:post:offic,reste
445,mind:socialist:frighten:competit:introduct:new:technolog,confirmant
446,budgetari:compet:non-compulsori:expenditur:parliament:decis:regard,ressort
447,final:taken:ban:foodstuff:domest:market:industri:absolut:scrupl:conscienc:sell:potenti:infect:foodstuff:feed:herd:europ,reste
448,watson:ilk:tri:impos,essaient
449,ask:refer:matter:committe:rule:procedur:verif:credenti:immun:say:accept:member:come:ask:question:leav:whilst:varieti:subject:deni:right:ask:supplementari:question:member:ask:question,repartir
450,fisheri:sector:ceuta:suffer:problem:sector:communiti:lack:resourc,reste
451,clear:unanim:favour:peac:reconcili:conflict:manag:cooper:support:sustain:develop:posit:europ:world,reste
452,respons:issu:bind:militari:secur:guarante:respect:member:countri:nato:futur,appartenir
453,draw:attent:role:insur:compani,reste
454,assur:attitud:display:parliament:commiss,assurés
455,tri:prescrib:venezuela:natur:resourc:sensit:region:amazona:destroy:venezuelan:futur:generat:pay:quit:apart:mankind,reste
456,compens:payment:accord:commiss:paid:month:later:paid:end:mean:hous:deliv:opinion,outre
457,unabl:accept,autres
458,provis:push:backward:forward:tabl:paragraph:look:liber:taken:resolut:entitl:minimum:guarante:asylum:procedur,reste
459,doe:cours:mean:deni:import:convent:energi:sourc:hard:algerian:gas:start:reach:spain:spain:portug:europ:major:structur:gas:pipelin:link:algeria:morocco:contin:union:cours:greater:welcom:emphasi:report:place:perman:renew:sourc:energi:energi:save,reste
460,commiss:amplifi:acceler:global:sign:free:trade:associ:agreement:world:realli:studi:harm:consequ:section:industri,reste
461,explain:fisherman:happen:biolog:period:sudden:increas:month,pause
462,hope:sem:procedur:concern:elig:assist:bring:relief:short:term,reste
